key	ERR5006260
15129	12.554778554778554
15130	15.274052478134111
15131	14.060422960725075
15132	16.747474747474747
15125	3.610062893081761
15126	5.402243589743589
15127	12.519932145886344
15128	18.47108843537415
83350	5.211678832116788
83351	7.778225806451613
41592	44.159574468085104
41591	32.96124031007752
39904	46.781489213639524
39905	28.708333333333332
17648	22.011019283746556
17647	41.45623501199041
34730	35.66169154228856
34731	8.3125
34732	3.94
38554	5.885844748858448
38555	10.63225806451613
38556	7.70042194092827
24939	30.703252032520325
24940	32.992639327024186
24941	25.945868945868945
82000	5.065789473684211
81999	4.037716615698267
54557	5.1512915129151295
54558	3.9408602150537635
3660	8.670309653916211
3661	8.716791979949875
3662	5.568992248062015
3663	6.142322097378277
67152	5.633333333333334
67153	13.509803921568627
67154	13.673446327683616
67155	2.7753623188405796
15451	15.304250559284116
15452	16.94774011299435
15453	17.590844062947067
854	23.193498452012385
855	21.193993993993995
849	28.442922374429223
850	25.604444444444443
851	31.216783216783217
852	26.613374066530888
853	24.876221498371336
67401	10.86778398510242
67402	9.354291417165669
74172	28.21818181818182
74173	17.590378006872854
20733	8.58974358974359
20734	22.44938271604938
12764	7.088512241054614
16849	4.545555555555556
16850	3.9279279279279278
16851	7.288194444444445
16852	3.2260536398467434
3264	15.471400394477318
3265	10.217564870259482
3262	9.512141280353202
3263	14.194444444444445
72336	28.472055888223554
72337	23.572298325722983
72338	20.333333333333332
72335	19.323809523809523
38504	15.718799368088467
38505	8.187604690117253
38502	11.339622641509434
38503	14.251728907330568
48779	41.388704318936874
48780	15.830065359477125
75430	6.607575757575757
74082	22.710365853658537
74083	14.792857142857143
60524	1.9761904761904763
60525	8.700636942675159
60526	20.273291925465838
60527	8.034858387799565
17769	20.105919003115265
17770	24.492610837438423
47352	9.503663003663004
47353	8.634328358208956
35977	37.59349593495935
35978	29.6481909160893
35979	39.5959595959596
35980	32.034034034034036
35981	31.054054054054053
35982	29.872659176029963
35983	33.202651515151516
35984	28.219123505976096
35985	27.580409356725145
35973	32.70280235988201
35974	27.736614853195164
35975	37.272965879265094
35976	33.95652173913044
47440	3.8031400966183573
47441	6.2695035460992905
47439	1.537037037037037
29444	19.91220238095238
29445	15.935294117647059
29446	14.34839151266256
29447	14.482158398607485
29448	22.12447257383966
29449	12.136363636363637
60457	13.877118644067796
60458	12.293172690763052
61985	13.043264503441495
61986	13.581920903954803
23287	4.864864864864865
23288	25.083333333333332
23289	13.711001642036125
23290	14.928066795118818
23291	0.0
79528	11.288659793814434
79529	16.841830065359478
79530	22.202380952380953
79531	13.339233038348082
26704	5.866666666666666
26703	6.3685300207039335
17354	7.3389734912577556
17355	4.937106918238993
17356	4.432748538011696
5747	10.401960784313726
13857	16.478632478632477
13858	9.397590361445783
68051	6.444444444444445
68052	10.206235011990408
68053	7.224
72774	20.214973262032085
27680	5.271186440677966
27679	4.990654205607477
59264	6.2441025641025645
59265	4.209770114942529
59263	5.0265486725663715
69874	12.540983606557377
69875	6.973833902161547
20666	6.213627992633517
66427	42.788375558867365
54666	2.4123025768911055
54665	1.0
62248	7.252032520325203
62247	5.707070707070707
40832	6.064646464646465
40830	5.344761904761905
40831	9.792682926829269
48525	32.54755043227666
79160	37.9140625
79161	8.242009132420092
79159	52.18421052631579
59665	5.688644688644689
59666	6.186842105263158
59667	6.821705426356589
52440	21.26378896882494
52441	21.15202231520223
52438	9.811965811965813
52439	17.809734513274336
31581	10.292929292929292
31582	7.765913757700205
36559	34.977333333333334
36560	31.239606953892668
36561	36.882510524301566
36558	25.8646188850967
79986	10.13254593175853
