key	ERR5008522
46137	7.816029143897996
46138	11.037527593818984
41537	20.050980392156863
41538	24.79926335174954
41539	32.191335740072205
41540	30.603535353535353
41541	27.420064724919094
59549	5.465669988925803
59550	4.441798941798941
59551	5.098039215686274
60162	10.136904761904763
60163	12.052346570397113
56589	3.386097152428811
28849	4.536656891495602
62371	20.14344262295082
62372	18.721868365180466
26784	3.3401826484018264
26783	2.795918367346939
8656	3.557077625570776
8657	5.88673139158576
20299	30.425357873210633
14510	4.176029962546816
14511	4.790070921985816
41493	22.35679012345679
41494	33.8816091954023
41491	23.87878787878788
41492	24.782359679266897
12657	5.0
12658	10.908293460925039
12659	6.74468085106383
12660	6.687134502923977
12661	8.021505376344086
12662	14.00891265597148
12663	7.9480519480519485
12664	7.3620474406991265
67221	3.712328767123288
67219	1.9047619047619047
67220	6.878787878787879
27224	6.41645885286783
36043	12.841571609632446
36044	17.67479674796748
36045	7.930332261521972
36046	10.25062656641604
26391	19.997222222222224
47914	3.356025039123631
47915	2.2905982905982905
47912	3.008298755186722
47913	4.018779342723005
67908	14.432291666666666
67909	10.099388379204893
4789	4.5353881278538815
4790	2.4895833333333335
66492	2.824561403508772
66493	4.045222465353756
19772	5.4268585131894485
19773	5.838596491228071
19771	2.7344632768361583
45712	3.5245245245245247
9001	5.437037037037037
9002	13.035087719298245
9003	15.96045197740113
9004	15.492063492063492
9005	19.048780487804876
22464	2.5817805383022776
62560	5.0276008492569
31581	2.42
31582	3.6199740596627756
62951	2.7463369963369964
53912	7.931818181818182
53911	7.9928057553956835
48072	3.4814814814814814
48069	4.45045045045045
48070	5.3997113997114
48071	6.43298969072165
2054	10.476190476190476
2055	12.913533834586467
2056	12.286163522012579
2057	9.102564102564102
2058	7.044025157232705
16052	4.2131011608623545
59296	4.3366391184573
59297	3.810861423220974
68185	2.5783549783549784
38029	3.470347648261759
38030	5.508620689655173
65412	5.062305295950155
65413	4.009920634920635
65414	5.788732394366197
65415	6.0986666666666665
65416	3.2222222222222223
28219	5.8752327746741155
28220	4.0790960451977405
10725	8.190184049079754
10726	12.4212271973466
61366	20.09375
61367	21.388235294117646
54740	4.691666666666666
54741	8.337006427915519
54742	5.948717948717949
63355	3.1535714285714285
63356	2.8468468468468466
23815	8.081221572449643
23816	9.934554973821989
23817	8.489711934156379
23818	6.919786096256685
23819	9.907542579075425
23820	8.051181102362206
23821	11.643859649122806
23822	1.9696969696969697
30863	28.17063492063492
30864	35.069748580697485
30862	26.87940379403794
54838	3.4767711962833916
21363	72.03649635036497
21364	52.53785310734463
9863	2.0211267605633805
9862	3.7393364928909953
44656	3.568421052631579
4801	4.613496932515337
4802	5.105902777777778
39857	0.9523809523809523
39858	5.734741784037559
15572	6.6305555555555555
15573	5.155937052932761
12037	24.20880149812734
12038	30.841684822076978
12039	29.117027176927344
12040	26.07510548523207
12041	25.148379052369076
43629	5.536082474226804
43630	6.432624113475177
14347	3.015873015873016
47882	6.5524475524475525
47883	8.233333333333333
47884	6.814955640050697
45024	6.489711934156379
45025	3.255952380952381
40968	10.218992248062015
40969	9.265432098765432
40970	8.07942238267148
40971	12.982371794871796
40972	11.278131634819532
40973	10.341807909604519
40974	0.746031746031746
27088	13.947826086956521
27087	8.728522336769759
4992	5.981012658227848
4993	8.559463986599665
5651	4.6902237926972905
41992	2.969488939740656
41993	6.63506625891947
33148	2.951310861423221
33149	5.2318376068376065
55338	2.6252465483234713
55339	3.0899653979238755
56205	6.465986394557823
56206	1.8477366255144032
56207	4.770370370370371
56204	1.5238095238095237
28611	5.569672131147541
28612	2.649789029535865
52393	8.159176029962547
52394	10.559895833333334
52395	43.23005877413938
52396	11.783496732026144
52397	11.035369774919614
52398	13.800829875518673
52399	14.834110938310005
52400	13.819376026272579
52401	15.610766045548655
52402	13.246830723340791
17091	5.587392550143266
44264	14.419847328244275
44265	14.813063063063064
44263	6.077519379844961
65121	12.729957805907173
65122	18.32230392156863
65123	17.058419243986254
65124	18.518195050946144
39976	2.4829931972789114
39975	3.4543114543114544
36970	47.23931623931624
36969	45.53542132736764
22165	21.11627906976744
22166	28.425925925925927
22167	19.296587926509186
57285	4.258438818565401
5193	3.4308641975308642
37361	21.425402107598448
62839	14.727027027027027
