key	ERR5006656
26368	63.78756476683938
26367	37.527938342967246
5920	2.9623655913978495
5921	4.5576519916142555
5922	3.767730496453901
5791	9.713541666666666
5789	1.7579908675799087
5790	14.896103896103897
26718	5.067796610169491
26719	7.373809523809523
11364	7.890173410404624
11365	6.345794392523365
11366	6.459119496855346
11367	8.106666666666667
11368	1.2028985507246377
980	3.921875
981	10.166666666666666
982	8.118055555555555
9673	5.666666666666667
9674	12.970588235294118
21049	29.552734375
17392	26.086614173228348
17393	6.585470085470085
23899	4.036231884057971
23900	6.673027989821883
26225	2.30242825607064
25007	5.76162215628091
23194	4.985094850948509
23192	5.081196581196581
23193	7.272251308900524
15151	6.073192239858907
8678	12.278095238095238
22185	1.2037037037037037
22186	2.693548387096774
22187	1.7027027027027026
5241	7.309895833333333
5242	9.580573951434879
5243	3.482051282051282
5240	3.6011904761904763
20618	5.774774774774775
20619	4.032051282051282
20620	3.5043290043290045
20617	3.617161716171617
26625	3.1123595505617976
26626	5.011627906976744
26627	5.1878306878306875
10953	3.9014084507042255
10954	22.397435897435898
22515	5.441520467836257
22516	7.396428571428571
22517	6.157524613220816
22518	4.770334928229665
393	6.757978723404255
394	7.411819021237304
10132	20.93009565857248
15371	12.571428571428571
15372	30.120481927710845
15373	22.423809523809524
24163	7.210717529518619
22089	5.772020725388601
22090	8.666666666666666
22091	2.6666666666666665
8139	12.276190476190477
8140	36.43149946062567
8141	20.47826086956522
9370	9.201431492842536
9371	5.369668246445498
9372	3.691823899371069
16441	4.986798679867987
16442	2.5185185185185186
16440	3.5825545171339566
5728	20.2015503875969
5729	13.324404761904763
5727	17.21973929236499
26388	1.729559748427673
26389	3.902482269503546
26390	4.734299516908212
17416	2.7160493827160495
17417	7.1231884057971016
4309	2.793859649122807
4308	5.366037735849057
1364	6.199561403508772
1365	8.1796875
22083	5.594444444444444
22084	3.779220779220779
22085	1.9402985074626866
25718	13.457711442786069
24063	2.75968992248062
24062	6.700483091787439
26555	0.7681159420289855
26556	4.768729641693811
19140	4.545925925925926
21592	6.29029029029029
21591	15.511737089201878
6027	7.371929824561404
6028	7.043859649122807
1786	3.12874251497006
19348	3.8620689655172415
19349	4.367816091954023
17449	41.47744774477448
20370	1.9689922480620154
20371	8.498427672955975
20372	11.210699588477366
20373	6.80188679245283
2533	5.422979797979798
2534	6.082142857142857
7280	8.91769547325103
7279	6.160830090791181
8612	4.926075268817204
5134	7.513274336283186
10297	12.285907859078591
10298	7.484171322160149
3357	15.045152722443559
3358	8.065217391304348
3356	30.206060606060607
8288	4.873015873015873
8286	2.004830917874396
8287	3.9926578560939796
24525	1.4757834757834758
24526	3.6823529411764704
24527	4.117994100294985
14780	4.447454844006568
22778	7.854460093896714
22779	6.205761316872428
20849	2.7527777777777778
20850	3.8794642857142856
5427	7.732394366197183
5428	3.8194444444444446
5429	2.2018779342723005
3000	3.450354609929078
1478	31.572115384615383
8384	7.283446712018141
8383	9.55813953488372
13958	20.151851851851852
13959	68.41818181818182
13960	65.53863134657837
13961	51.35251798561151
13962	27.441975308641975
14445	5.735797399041752
26621	19.041666666666668
26622	33.70715249662618
10833	3.0256410256410255
10834	9.424050632911392
10835	6.225325884543762
808	9.28125
14080	24.221169036334913
14079	16.958812260536398
16348	2.7508250825082508
16349	3.9029535864978904
1437	4.642857142857143
1438	7.619456366237482
1439	6.03
17092	4.37594696969697
17093	3.1446540880503147
2650	5.046695402298851
2651	4.156118143459915
11112	4.964285714285714
24139	4.67719298245614
24140	5.006172839506172
23428	3.913764510779436
23429	5.815546772068511
16256	12.267326732673267
16257	8.841145833333334
16255	8.66325369738339
12806	1.3142857142857143
12807	3.2222222222222223
12808	2.821256038647343
12809	3.0701754385964914
